Time,Fc5,Fc3,Fc1,Fcz,Fc2,Fc4,Fc6,C5,C3,C1,Cz,C2,C4,C6,Cp5,Cp3,Cp1,Cpz,Cp2,Cp4,Cp6,Fp1,Fpz,Fp2,Af7,Af3,Afz,Af4,Af8,F7,F5,F3,F1,Fz,F2,F4,F6,F8,Ft7,Ft8,T7,T8,T9,T10,Tp7,Tp8,P7,P5,P3,P1,Pz,P2,P4,P6,P8,Po7,Po3,Poz,Po4,Po8,O1,Oz,O2,Iz
2312.5000,8.1648,7.4130,6.6680,15.9276,5.9125,-17.2143,21.9659,-5.7565,2.2473,5.4207,10.5374,9.2361,6.4562,-9.4617,5.2977,-2.3010,1.3016,2.5470,-2.8617,2.1766,-24.1147,-5.0906,9.0963,-10.4194,1.4609,12.9218,16.0536,32.5268,34.0332,37.0119,-11.5962,30.0033,13.4974,14.6133,31.6520,30.0984,7.2089,18.2922,-7.1291,2.3401,20.4983,-6.9905,-19.4615,17.2039,-60.2592,11.4318,-7.9856,3.9470,-12.9491,-25.6080,-8.2524,-10.1999,-4.2763,-16.5537,-7.4546,-15.2673,-24.4430,-20.1228,-22.8152,13.7618,-28.9977,-34.3960,-27.1459,-19.8014
2318.7500,10.6098,9.8575,9.3042,23.0863,14.4282,-8.3501,17.4968,-11.1165,4.9149,9.6243,14.9574,13.6109,9.2219,-9.9093,-6.5490,-1.5935,3.9833,4.8655,-0.6604,1.9915,-27.0831,-3.1643,7.0281,-0.9789,14.5813,8.9905,12.8461,44.8019,25.5268,25.7812,-18.5688,21.0231,11.4055,12.9153,29.0831,24.3814,16.2939,7.9846,-10.9089,5.6673,23.5237,-1.5319,-29.0992,-2.0349,-39.7830,9.4045,-14.2985,1.1886,-13.4060,-21.0690,-8.1409,-10.0796,-7.0435,-18.4453,-11.4777,-17.1935,-21.4164,-19.6923,-22.6453,12.1749,-29.9874,-29.4555,-26.7913,-20.0803
2325.0000,6.9618,7.3110,6.4821,22.3368,14.7653,-9.0701,10.2416,-15.1524,3.7303,9.3306,15.9707,15.5321,13.9093,-3.5762,-11.4374,-2.7492,6.0784,7.5103,4.1868,6.6387,-29.5905,-7.2843,1.6405,7.5441,14.6281,0.4740,4.1503,41.1387,5.5638,5.1180,-23.3007,10.5535,2.3178,4.6529,17.5514,9.4456,16.1935,-3.6000,-23.3656,12.6702,22.3258,0.7825,-34.4761,-1.9068,-22.5004,13.4633,-15.5557,7.8623,-12.1247,-12.5879,-1.2692,-2.8182,-0.9549,-10.6057,-5.4048,-17.7840,-13.0696,-11.7367,-10.7958,21.7626,-22.9518,-19.3041,-16.8497,-9.0017
2331.2500,4.4207,2.8797,1.1275,15.3520,5.1412,-17.4246,6.6473,-17.7453,0.8719,7.4701,14.9636,16.2353,18.3347,7.6693,-4.6367,-1.7799,9.0996,11.8056,11.2283,14.5435,-24.0827,-16.6209,-6.0250,1.8667,-2.1986,-5.8694,-3.2592,22.2901,-8.3295,-17.2928,-26.4137,4.3300,-6.1716,-3.0311,5.2183,-5.6343,9.7950,-13.4631,-33.4894,17.7841,13.9201,-1.2850,-32.8228,15.9477,-22.5545,19.3762,-12.5375,22.3128,-6.3888,-2.0817,9.6465,8.3312,9.5613,-0.2762,2.0334,-18.1100,-2.2514,0.9169,3.5636,31.4101,-13.3292,-13.3742,-6.6430,-0.9722
2337.5000,10.7206,1.3680,-1.8454,8.9918,-7.8981,-24.9675,7.9702,-20.0615,0.1320,7.9752,13.8546,16.3293,17.8030,15.6895,11.2700,3.0238,12.5541,15.8920,16.0893,18.9188,-13.7125,-21.1154,-11.1574,-11.7503,-23.5470,-6.8485,-4.5317,-0.8813,-2.1340,-29.2912,-31.2875,5.2867,-8.2457,-4.4265,-1.2884,-13.8098,2.4858,-16.5419,-33.6430,15.4229,2.8379,-4.1991,-27.8326,34.0356,-32.4286,19.6408,-8.4999,36.2887,2.0237,5.0062,16.2958,14.5080,14.9558,5.3173,1.1298,-19.5881,5.2342,10.9411,9.2257,30.9290,-8.4853,-13.1925,-3.7958,-3.1407
2343.7500,25.8145,3.7087,-1.0427,7.4448,-15.0116,-26.0214,10.6195,-20.8130,2.3780,10.5199,13.1107,15.1534,10.7692,14.5539,27.1922,8.0284,13.4255,16.3283,14.8991,15.5333,-9.1359,-13.1956,-9.7785,-15.4984,-32.7997,-5.1848,-0.8311,-14.6011,19.2088,-27.1988,-39.2661,11.1859,-5.5230,-0.7113,-1.6442,-13.9311,-2.2137,-10.6371,-27.2090,7.1269,-3.5108,-2.3368,-25.4716,37.4599,-38.6973,13.1414,-6.6442,41.7188,7.3800,4.4812,13.4069,10.6455,10.8292,4.9058,-7.4631,-22.1378,5.3755,12.7731,4.1734,23.0468,-10.3254,-10.8120,-7.5407,-9.1509
2350.0000,42.0298,6.7554,0.6579,8.9391,-11.5606,-22.0330,11.4466,-16.1807,4.6611,11.2718,12.5371,13.1621,1.7992,6.7006,34.6322,7.8400,10.0210,12.5529,8.9537,7.8481,-16.2078,1.0495,-3.9343,-4.5341,-24.4254,-5.4976,2.7833,-12.8877,36.0451,-19.7292,-48.7156,16.3815,-3.6717,2.6504,0.3821,-9.3347,-3.4016,-1.7029,-22.5739,0.7699,-3.2843,6.3464,-28.3699,26.8054,-41.6725,6.9976,-7.4514,37.5690,5.7638,-1.6776,5.1896,1.5609,2.4739,1.9725,-14.0209,-23.7153,0.0418,7.7010,-3.3484,19.2368,-13.6739,0.7003,-11.0997,-9.5246
2356.2500,49.7105,7.0799,0.0970,9.2540,-1.3991,-17.3424,11.3858,-4.9907,3.9884,8.1359,12.6250,12.4578,-2.1105,-0.1446,31.6930,1.8822,5.0144,8.4378,4.1931,3.5861,-29.6626,6.6970,-0.2108,5.5582,-6.5759,-8.6205,2.9803,-1.7454,34.4226,-17.1191,-57.7295,16.2428,-4.6908,3.0930,2.2571,-4.2969,-1.8224,0.0960,-21.6916,2.3697,-1.0025,18.0026,-33.6132,13.9818,-54.6948,8.4187,-7.9220,30.2340,-0.1684,-6.5689,1.3228,-2.6740,-1.1511,0.1053,-10.8903,-22.6364,-4.7379,1.7799,-4.3062,23.7569,-14.0397,17.5307,-9.4988,-4.3333
2362.5000,45.3003,5.3820,-1.4768,7.6430,7.2440,-12.3998,14.2079,8.2082,1.7888,4.1899,14.6480,14.7777,2.2578,-0.4591,23.9215,-3.8139,3.3082,8.4974,5.4845,6.6909,-39.1857,-2.5485,-2.6201,-0.9574,8.5253,-11.3353,0.5950,7.1496,18.3969,-20.3915,-65.7622,10.8387,-5.4290,2.7998,3.6541,-2.2621,-0.3137,-9.5007,-18.9100,9.0117,-0.9182,25.4962,-36.3661,8.4266,-80.8114,15.3973,-5.3241,26.4171,-4.3357,-5.9416,5.5997,1.7051,2.3098,0.0435,-0.7533,-20.6320,-5.5474,-0.4929,1.2195,28.7517,-12.2154,27.7941,-4.8542,-2.1235
2368.7500,35.7467,5.5626,-0.7520,6.1148,8.1025,-5.3572,20.1248,15.9261,1.8684,3.7146,18.0615,18.7095,10.6667,4.2091,18.8407,-3.3759,5.9774,12.1963,11.1185,13.0182,-40.2651,-15.9757,-8.4814,-18.8842,13.5476,-11.4864,-1.9185,7.2748,1.3784,-24.3244,-71.3192,4.8143,-3.0980,4.3237,4.2501,-4.7536,-3.1199,-23.7630,-10.0044,12.6060,-1.6267,24.8345,-33.9060,10.7957,-101.9820,19.0266,-0.1121,27.3526,-3.2214,-1.9246,12.1506,8.7820,7.4013,1.6061,7.8798,-20.2936,-3.9257,1.1308,6.3035,24.4473,-11.3264,25.1568,-1.9647,-7.8587
2375.0000,29.6546,9.9339,3.1425,5.6844,0.8576,2.1074,23.1976,15.0783,5.8693,7.1523,20.2604,20.2667,15.5131,7.8342,18.7198,2.8371,9.2657,14.8072,15.0698,15.3362,-37.5817,-16.7369,-10.9786,-27.7633,8.7748,-10.2035,-2.8368,2.5727,-8.4217,-27.2339,-69.9099,3.5755,1.0211,7.3210,3.5866,-9.7301,-11.7646,-31.7950,1.3324,9.7483,0.8813,18.8693,-26.6599,17.3991,-99.2376,14.0265,4.6763,29.8001,1.3815,0.5820,12.7465,10.2605,7.8839,4.9116,9.6746,-21.1530,-3.3219,3.7800,5.4790,10.0460,-12.2346,15.0159,-2.8834,-17.4886
2381.2500,29.0797,17.1900,8.1433,5.8237,-8.7287,4.7712,17.0870,10.5452,11.8326,11.3206,19.5505,17.2600,12.8583,5.9912,21.6035,9.3552,9.7395,13.1538,13.5429,10.6382,-38.1658,-0.9429,-6.6249,-17.9498,0.1672,-8.9489,-1.4118,1.0570,-11.5726,-32.8831,-57.7710,8.8265,4.0295,9.5983,2.3358,-12.3092,-22.1146,-30.2128,7.3649,4.2948,6.1331,13.9544,-17.4843,25.3917,-75.4546,3.9781,6.1612,31.3567,4.8078,-0.2444,5.8982,4.0153,2.7962,8.7226,5.7831,-20.4169,-4.8188,4.5492,-0.8219,-5.9362,-12.1314,6.9219,-6.4917,-24.1934
2387.5000,30.0658,23.3811,11.1764,5.5146,-14.2045,-0.8070,2.0192,9.1812,16.0081,12.9301,16.5266,11.2696,4.5323,-1.4462,26.6447,11.4251,8.1151,8.5518,8.0171,1.6746,-43.8686,16.9131,0.5785,-2.6801,-4.2108,-6.3471,2.4577,4.3421,-10.3628,-41.1076,-37.6065,16.9281,5.9299,10.5499,2.5421,-8.5983,-26.8371,-25.6350,5.9391,1.4492,9.2862,14.4983,-9.5884,33.0945,-54.2008,-3.0752,4.8772,33.6698,5.0283,-1.3177,-1.6948,-4.2204,-3.4693,10.1883,1.2409,-17.0920,-5.6431,2.7281,-7.6582,-16.1995,-9.7587,4.8453,-10.4695,-26.0212
2393.7500,28.0256,25.4279,11.5439,5.0145,-13.5346,-11.1665,-13.4108,12.7760,16.9064,11.9372,13.4169,6.0057,-4.0900,-10.7795,35.5219,9.7634,7.9257,4.8732,3.0386,-6.4447,-50.8246,19.7092,3.6903,-0.2234,1.4994,0.2312,7.6478,5.8875,-5.0603,-42.1276,-18.5567,21.8172,8.9688,11.3466,4.8912,0.0972,-22.6504,-25.7655,2.5430,1.3181,7.7207,19.8266,-5.7914,37.6637,-52.8965,-3.6248,3.5932,38.5825,3.5780,0.3555,-3.6366,-8.3514,-7.0518,6.6143,-0.4673,-15.0765,-3.2901,-0.7965,-11.4514,-20.5855,-7.9490,5.1785,-13.9750,-25.3591
2400.0000,24.4581,23.5769,10.5737,4.7491,-9.9986,-19.1035,-19.4443,17.3480,15.6827,10.2313,11.4259,4.2778,-8.7305,-17.2817,48.9285,8.0425,10.2053,3.7866,1.1464,-10.6235,-53.9743,5.9284,-0.0992,-11.3256,15.4342,9.0485,10.7531,-0.1547,1.4922,-26.5432,-9.5448,20.0318,12.3964,11.5427,6.4106,7.4980,-14.9736,-30.0964,2.4291,0.1031,4.3184,25.6397,-8.0284,36.8881,-62.6049,-1.2010,3.7794,43.6634,2.4623,3.5321,-0.6789,-8.0076,-7.7470,-0.8049,0.9145,-18.4020,1.5163,-4.2345,-11.8646,-21.6271,-8.5648,4.2312,-16.3006,-22.4860
2406.2500,22.7902,19.6687,8.5434,3.2579,-9.0620,-21.5878,-14.1882,18.4145,13.3922,8.3155,9.5103,5.9190,-8.5079,-18.1896,62.0030,7.7035,11.7136,3.6583,1.4058,-10.5255,-51.0627,-9.0702,-6.6134,-19.9973,27.6630,12.9836,8.1636,-10.1402,3.3043,0.3349,-12.3658,13.2991,11.5100,8.6595,3.6309,8.2924,-12.8453,-30.6596,4.3630,-2.9271,3.2528,28.4356,-15.0244,33.5756,-62.5505,0.0113,4.4965,44.2893,2.0494,4.7622,1.7299,-6.6730,-6.8159,-6.2683,4.1005,-24.0824,6.1709,-6.1877,-9.7130,-20.6271,-9.2787,3.5957,-15.2979,-14.7089
2412.5000,21.4864,15.3798,5.0748,-0.6931,-12.7468,-21.2687,-4.0411,16.2360,10.3854,5.5517,6.6754,8.7314,-4.6929,-13.9287,67.4507,7.1679,9.3997,2.8502,2.0326,-7.1147,-42.6580,-9.2864,-8.8383,-14.5030,28.4216,6.2125,-0.0006,-14.3885,-1.1467,19.1386,-21.5523,6.6328,3.2859,1.5072,-2.9421,3.1280,-19.3116,-22.2921,3.5503,-4.2055,3.7898,27.3420,-21.6363,33.8408,-45.6222,-0.2223,3.5944,39.3050,1.1782,2.5517,-0.1205,-7.1146,-5.0525,-4.5989,7.1944,-24.1908,8.4489,-7.0410,-6.4353,-18.1402,-5.6468,6.1510,-10.1861,-2.0763
2418.7500,17.1644,11.3757,0.3755,-6.1828,-18.3618,-22.0102,2.8135,13.7466,6.7108,1.7858,3.1394,9.9809,0.0048,-7.9134,63.1382,4.4544,4.0035,1.3057,1.9060,-2.7031,-30.4570,5.5206,-4.4088,-0.6775,17.6432,-8.9352,-9.1975,-9.5056,-4.4976,14.6751,-30.2742,3.7151,-8.4449,-6.9909,-8.7327,-2.3667,-27.5747,-9.7047,-0.1224,-1.2065,1.9371,23.8285,-21.4296,39.6377,-24.4976,0.6196,0.8821,33.3742,-0.1278,-0.6014,-4.3726,-8.5361,-2.4091,3.8737,8.8625,-14.8685,8.4608,-8.0022,-3.4650,-17.2576,2.6260,11.2780,-3.0644,10.0607
2425.0000,9.3120,7.5050,-3.8370,-10.4408,-22.3080,-24.2897,3.4067,11.8808,3.2006,-1.6717,-0.1663,7.5902,2.6021,-3.7245,52.9263,0.3473,-0.7847,-0.1224,0.6952,-0.3103,-16.7484,21.4644,2.4788,8.4934,5.3000,-22.6011,-14.0445,-2.7397,1.5801,-7.2227,-34.8638,4.2258,-15.5739,-11.4712,-9.7060,-3.0337,-27.3387,-2.6493,-0.4684,3.8730,-2.2471,20.5401,-11.8372,44.7975,-14.3996,3.3775,-1.3145,31.7237,0.0776,-1.0787,-6.5322,-8.6533,0.5633,12.9705,8.4028,-2.3350,7.5876,-9.7579,-2.1987,-22.4552,9.4566,14.9082,2.0376,15.6015
2431.2500,2.2556,4.1707,-5.1963,-11.0108,-23.3470,-25.5850,0.9327,9.1926,1.2192,-3.0447,-2.4802,2.0329,1.4530,-2.1143,41.9447,-2.2671,-2.2805,-0.9573,-1.5949,-1.6703,-4.2102,25.5555,5.3558,8.8139,-0.0360,-26.1915,-13.0764,-1.8902,13.7426,-25.1756,-35.2734,5.4850,-14.2806,-9.6673,-6.7888,1.4590,-15.3036,-5.2667,6.1892,6.4522,-3.1943,19.1226,2.3171,40.8265,-13.6225,5.3300,-1.6285,33.7429,2.8466,1.8425,-4.7132,-7.1702,2.3198,15.8505,5.5193,2.6920,6.6098,-11.5545,-3.3650,-32.1742,10.1849,13.9934,2.5330,14.1456
2437.5000,-0.4094,1.6881,-3.9352,-8.7052,-23.0771,-25.1795,-1.1781,4.4712,0.4229,-2.4369,-3.9712,-3.6159,-3.0285,-1.8941,32.5273,-2.1391,-1.3404,-1.2190,-4.4065,-5.5122,4.1830,16.8041,1.2020,5.1361,-0.8766,-20.0185,-9.2272,-3.0261,18.5541,-23.8655,-33.5064,5.8577,-8.6686,-4.3146,-3.7011,7.9196,2.0110,-11.4230,14.4223,5.4796,3.4422,19.0088,12.6414,27.1031,-10.3540,4.0965,-1.3275,34.5534,6.9603,6.1879,-0.1516,-4.9863,2.7938,11.6685,1.6593,-2.6624,6.1710,-11.8298,-5.2916,-37.7585,7.1951,9.7509,0.3796,10.7468
2443.7500,-2.7928,-0.0550,-2.0950,-5.8461,-22.4407,-24.5777,-2.7481,-0.5056,-0.3542,-1.0486,-4.3602,-5.6114,-7.6085,-2.1274,25.8710,-0.3884,0.0782,0.0015,-5.6264,-7.8444,5.6034,4.8773,-6.8901,0.8260,-5.1303,-11.5638,-5.7719,6.1069,9.3102,-7.5101,-32.6832,5.8412,-5.3194,0.4195,-1.8572,13.4423,15.0508,-11.9785,15.0426,3.9394,13.7144,17.2765,13.9335,12.1613,-2.4157,0.6681,-2.9605,31.4024,9.4676,9.2141,4.4965,-2.9735,3.2713,5.1941,-0.4436,-11.1561,6.3225,-10.6820,-6.0808,-31.0348,6.4519,4.3286,-1.1775,9.3466
2450.0000,-10.5889,-0.8275,-0.8344,-3.2041,-19.6106,-24.2997,-5.3326,-2.5328,-1.1749,0.5011,-2.8497,-2.6421,-8.5177,-3.0694,25.7782,1.0533,1.3076,3.3249,-3.4632,-6.0974,-1.3659,-0.0026,-12.9785,-6.0195,-12.5928,-7.8676,-3.7486,28.0569,-4.1208,7.4933,-36.4364,5.8629,-6.2748,2.6971,0.1490,16.6734,18.9064,-5.8231,6.9634,3.5934,18.0491,11.2659,7.4407,4.5983,-0.7591,-1.7701,-6.6677,27.0265,8.2342,9.3648,6.9057,-1.6889,4.2633,1.2281,1.5690,-14.4257,6.3674,-9.6932,-5.6932,-12.2613,9.9581,-2.0320,-1.1440,9.7789
2456.2500,-23.2031,-0.5483,0.1486,-0.1737,-13.2610,-23.0788,-8.9991,-0.8103,-0.9049,2.0923,0.0119,2.1808,-4.8391,-4.9037,34.6161,1.3380,2.4585,6.9692,1.0719,-2.0475,-15.0751,5.4544,-13.1201,-14.4644,-12.1836,-9.8440,-2.8466,46.7882,-5.3843,10.5565,-46.0262,4.3096,-8.3812,3.3987,2.7723,16.6701,14.6745,-1.1800,0.5808,2.8725,12.2659,2.8078,-1.0802,5.4405,-14.7739,-0.5897,-8.1182,26.2885,4.3328,7.1118,6.1107,-1.3956,4.7487,0.4581,7.5663,-11.2554,5.6396,-9.8413,-5.1219,8.9206,12.2204,-9.5246,-0.3938,10.4926
2462.5000,-34.7021,0.3555,1.8359,3.6921,-5.6588,-20.0660,-11.0410,2.9575,1.5175,3.4956,2.1210,4.2254,1.1289,-5.9194,47.7525,1.3550,3.2438,7.8553,4.8007,0.4051,-29.6601,17.2815,-7.8660,-16.6185,3.3428,-13.2433,-3.4029,42.5444,9.4890,4.3298,-57.0949,-0.5442,-8.9521,3.0805,2.8287,12.1302,5.1583,-6.3407,5.6458,-0.1981,2.8681,-2.5984,-6.3664,9.4272,-35.7495,3.8791,-2.4570,30.3253,0.6659,3.9226,2.3973,-2.4498,3.2964,0.2510,13.5114,-6.3287,4.0872,-10.3564,-4.9494,22.7252,7.9151,-16.8927,0.1633,11.4488
2468.7500,-40.6890,0.4560,3.2180,6.4752,-2.0664,-17.9047,-9.6944,6.5524,4.5845,3.5250,1.0077,1.8409,5.5492,-4.3328,56.3851,1.8427,2.5583,4.6063,5.1354,-0.6309,-37.2145,27.0123,-1.9785,-7.6449,22.8193,-14.0614,-6.2380,15.4023,26.8731,-3.7526,-61.1891,-6.9087,-9.1955,0.7349,-2.8410,3.4732,-7.3396,-19.7367,18.3650,-4.1493,0.5258,-1.3016,-5.8319,12.1629,-43.6807,9.3168,10.9336,36.3076,-0.1037,1.7651,-1.7741,-3.7028,1.0638,-0.3254,14.9618,-1.8336,3.4329,-9.1891,-3.5836,26.7214,-0.3055,-21.3239,1.6894,13.2257
2475.0000,-45.0468,-1.8944,2.0344,5.3618,-5.8211,-20.2587,-6.6460,9.3337,5.3540,1.4151,-3.5451,-2.2599,6.5026,-0.7397,55.8630,2.7771,0.3592,-0.0731,2.9666,-2.8359,-33.5546,26.6604,-0.5102,4.8467,25.1966,-11.4657,-10.0810,-10.8616,31.2247,-11.3512,-52.6448,-9.4692,-10.9231,-3.5366,-11.4667,-5.1484,-19.0896,-30.2020,24.5001,-5.0437,9.1870,3.9485,0.5032,13.1132,-31.7627,13.3915,27.0940,41.0066,2.7484,1.8501,-2.8925,-2.7295,1.1641,0.8210,11.3158,4.1756,5.3178,-5.7685,0.5953,24.2308,-5.0293,-21.9290,5.2305,14.4917
2481.2500,-53.1029,-5.7259,-1.3642,0.7901,-13.5598,-25.9131,-4.5045,12.6426,3.2393,-1.3374,-8.4411,-3.5302,5.4630,2.8074,50.2480,3.9851,-1.4366,-1.7126,1.5874,-2.4534,-21.6632,14.6982,-4.7961,7.2195,4.4047,-7.1549,-11.6633,-12.9612,21.1237,-20.0597,-35.9103,-4.6559,-12.7966,-7.1844,-15.7364,-8.6112,-25.1584,-28.7592,15.4574,-1.9888,22.4400,6.0822,9.3704,12.2692,-14.9605,14.5266,38.2063,42.6345,7.0842,3.0263,-0.1153,0.9668,4.3638,4.8693,5.8490,11.2016,8.2840,-2.0482,5.8986,19.6240,-2.2266,-21.3758,8.8500,13.6946
2487.5000,-62.1310,-8.0237,-4.1029,-3.7484,-18.2010,-29.2247,-3.3895,17.3061,0.3506,-2.7245,-10.4843,-0.4982,4.6145,5.1790,44.7913,4.9143,-1.4408,0.6564,2.6171,1.0971,-9.2628,-0.8905,-11.5320,-4.0026,-20.5389,-3.6329,-9.2118,7.2745,7.6245,-27.6735,-23.9867,4.4211,-11.5824,-7.0926,-11.2337,-5.6336,-23.1731,-18.1000,-0.8731,1.7624,31.1109,2.3288,15.3947,9.2776,-14.8190,13.1330,39.3641,40.7146,9.8069,2.9860,3.6883,5.1314,8.1158,9.9593,2.5844,14.1287,8.9559,-0.3965,9.1386,14.6572,3.8641,-22.0526,9.9901,12.7181
2493.7500,-65.1364,-6.8879,-3.3259,-4.6958,-15.5921,-26.1817,0.3222,22.4427,-0.6849,-2.3696,-8.9930,3.9997,4.8098,7.3243,37.4487,5.0570,-0.3820,3.7816,4.8614,5.2600,-1.9135,-7.1941,-15.1726,-16.8452,-25.7074,-2.6677,-4.6316,27.0954,-0.1217,-27.6136,-26.4439,10.3439,-6.7308,-2.8215,-1.6292,-0.2379,-16.4355,-9.6474,-8.8376,2.8676,31.8140,-2.1228,14.7700,6.5183,-35.4144,10.9579,31.3755,35.5841,8.7364,0.2529,4.1704,6.4006,9.2044,12.9198,2.1706,8.9752,5.2162,-1.9107,8.6180,9.6604,5.8530,-23.6083,7.9338,15.2109
2500.0000,-59.2497,-3.6060,0.4891,-2.0207,-7.9232,-19.8069,9.7159,25.7281,0.0843,-1.9892,-5.9649,6.2634,5.0456,9.7334,24.2875,3.8874,-0.4418,3.8727,5.9447,7.5039,0.9991,1.3664,-13.1389,-17.9582,-10.9143,-4.9716,-1.8283,29.2271,-3.6574,-18.7518,-39.1314,8.9466,-2.1278,2.3744,4.5390,2.2945,-10.9183,-11.8752,-3.0578,1.4175,27.5010,-0.5418,9.1694,9.4194,-57.3964,9.4007,19.7346,29.5565,4.1067,-4.2085,0.0897,3.9288,7.7451,13.3308,2.7950,-0.1002,-0.9617,-5.4221,6.1525,6.4858,2.2944,-23.6459,4.7981,21.3808
2506.2500,-50.3156,-1.7670,3.2308,0.1549,-1.5147,-17.8476,22.0193,24.7582,-0.1338,-3.4022,-3.9898,5.0153,4.0326,10.4374,9.7154,1.4391,-2.7565,0.7234,4.9746,8.1005,2.9918,16.5351,-8.0243,-7.4446,0.5141,-9.8896,-2.5413,18.5094,-7.8898,-10.4041,-47.7717,3.1297,-1.9571,4.7765,2.6155,0.8896,-8.9671,-21.2267,7.0249,0.1682,22.1748,6.8553,5.1893,20.2081,-61.0325,8.9074,11.4758,26.8634,-0.8811,-7.3904,-4.7382,0.9072,7.4122,14.0696,4.1043,-3.4433,-4.9507,-8.4855,5.3201,7.0300,-2.4377,-20.7328,3.5101,26.1521
2512.5000,-46.1006,-2.7389,2.0234,-1.6255,-0.3143,-23.3267,30.1332,20.0400,-2.6611,-5.6226,-3.4111,2.1944,2.5006,8.1064,6.0860,-0.6707,-5.6093,-2.1252,3.3939,9.4441,5.2988,24.7486,-4.4979,3.4453,-7.8705,-15.7115,-4.9610,9.9698,-10.2185,-13.0882,-43.6342,-1.6229,-6.4146,3.0567,-4.8002,-1.6091,-8.9565,-25.8751,9.5440,0.3982,16.5050,12.2135,7.2731,31.3588,-47.1394,8.8941,10.0170,29.6548,-2.8620,-7.3594,-5.8299,0.5032,10.2621,16.6479,6.9825,2.7978,-4.8926,-9.4667,6.7324,11.9229,-3.8204,-16.4907,4.3033,24.8755
2518.7500,-45.9467,-4.2649,-2.5393,-7.0772,-3.3597,-30.9229,28.5884,15.1063,-6.0071,-6.2372,-3.0671,0.2637,2.0373,5.1439,19.3748,-0.8863,-6.6047,-2.0768,2.6675,12.2735,6.2797,21.3478,-4.9583,5.9341,-24.3815,-21.4783,-6.8913,6.9814,-2.3552,-25.2347,-34.0754,-4.4061,-12.2656,-1.7507,-12.3056,-3.3782,-10.8006,-17.7324,3.9240,1.1309,9.6967,9.4971,12.8942,30.9034,-33.7242,9.3479,13.0604,35.5138,-0.7271,-4.5284,-2.3333,2.7287,14.4062,19.5000,10.9772,12.8752,-2.7796,-8.0749,8.3432,19.9631,-1.4263,-12.6702,6.1311,20.3761
2525.0000,-44.8032,-4.1147,-7.7619,-12.9644,-7.5985,-33.0818,18.9057,13.8740,-7.8941,-4.5551,-2.3142,-0.4678,3.2716,5.7612,37.6178,0.7305,-5.0870,-0.0649,3.1213,14.7244,4.9821,14.1756,-7.5786,1.4232,-24.8457,-27.3055,-8.1678,0.0838,16.6716,-33.5970,-33.5259,-8.8443,-16.1307,-7.2550,-16.7204,-5.8053,-17.6807,0.0803,-0.2319,2.0556,3.3700,2.2952,16.2658,16.0193,-34.8367,11.3689,15.2683,39.6939,3.8640,-0.9017,2.7275,5.0676,16.6210,20.8760,12.9983,18.9466,-1.2041,-5.6547,8.5910,28.0343,1.8320,-9.1616,8.5786,20.2583
2531.2500,-41.0438,-2.5761,-10.9000,-15.7060,-10.7159,-27.8948,9.1383,17.6435,-7.6304,-2.2366,-1.4884,-0.9007,5.4706,10.5940,42.1017,2.5001,-2.3402,1.2453,4.3457,14.7276,3.2895,11.5200,-9.3260,-4.6548,-6.2066,-32.9941,-9.7616,-14.8529,33.2067,-29.0909,-44.6327,-15.8278,-16.8532,-11.0571,-17.8876,-10.4186,-30.1907,16.9872,3.4541,4.0750,0.7561,-0.6278,15.1640,-1.8911,-44.0610,14.9696,13.0595,39.3117,7.5854,1.1560,5.6439,5.1860,15.8815,21.5753,10.1767,19.5453,-0.4394,-4.2634,7.8796,33.0515,4.5545,-5.5839,11.2140,27.0441
2537.5000,-37.2844,-1.7433,-11.2684,-14.6408,-12.5386,-20.7515,6.3581,23.5163,-6.8406,-1.6550,-1.5678,-1.4527,7.0598,14.6179,28.9327,2.3840,-0.4811,0.3965,5.6183,12.4006,3.1244,10.6775,-9.9084,-10.9336,7.2432,-36.8861,-11.5311,-26.5926,30.3630,-18.1418,-52.7695,-19.7130,-15.1330,-11.5360,-16.0609,-15.0492,-40.8996,26.1460,11.2823,7.3964,2.7904,4.6551,13.2612,-7.7342,-45.6396,18.5489,8.4547,35.0511,8.5052,0.6625,5.7665,3.5895,14.3257,23.9336,4.5102,19.5392,1.3170,-4.7495,7.9427,32.5556,6.7144,-2.7918,13.0341,33.6198
2543.7500,-35.9965,-2.0890,-9.1522,-11.2691,-13.6106,-17.1211,10.8487,27.6282,-6.3684,-2.8957,-2.5152,-1.4380,7.6584,13.3405,14.0464,0.6644,-0.3264,-1.2629,6.6216,10.4086,3.5108,4.1152,-10.9600,-18.0014,-4.4000,-36.7477,-12.1059,-22.2842,7.6205,-14.0940,-42.2102,-14.2534,-12.6455,-9.0260,-11.6896,-15.8601,-39.6946,29.4215,15.8716,10.0708,5.9160,13.1949,14.3178,1.6050,-36.2178,20.2392,6.2632,28.2943,6.9350,-1.9245,4.5354,1.8299,13.4790,27.2123,0.9836,21.6556,3.8640,-6.7062,8.4220,26.5023,6.9603,-3.1321,11.8311,30.1298
