Time,Fc5,Fc3,Fc1,Fcz,Fc2,Fc4,Fc6,C5,C3,C1,Cz,C2,C4,C6,Cp5,Cp3,Cp1,Cpz,Cp2,Cp4,Cp6,Fp1,Fpz,Fp2,Af7,Af3,Afz,Af4,Af8,F7,F5,F3,F1,Fz,F2,F4,F6,F8,Ft7,Ft8,T7,T8,T9,T10,Tp7,Tp8,P7,P5,P3,P1,Pz,P2,P4,P6,P8,Po7,Po3,Poz,Po4,Po8,O1,Oz,O2,Iz
981.2500,-3.2551,19.6031,13.0666,15.9441,10.8806,0.9180,19.9319,17.5398,12.9260,9.0650,4.7486,-0.4524,0.8686,-4.1582,-39.5596,11.7491,1.4588,6.6639,-0.6194,-0.2881,28.7547,-3.2532,5.5105,8.3187,-12.3274,0.1618,-1.8076,-9.0359,-15.5453,28.4082,-10.3982,8.0221,16.1127,6.4149,-3.7685,0.8581,-36.4759,10.9140,4.6059,-22.1697,20.9330,-20.4391,-8.4451,28.1076,-30.2677,-27.4315,13.3195,-14.5817,6.3141,-1.1084,3.2726,0.8251,-15.8270,-33.6614,0.8276,25.1070,1.2719,4.3333,-12.6822,-43.0961,9.6806,-5.9071,-13.6168,12.7407
987.5000,14.8543,20.9267,13.1258,16.7934,14.7968,5.4241,19.1812,16.8022,14.1962,10.3857,7.4974,0.1039,3.2067,-7.2894,-40.0332,11.3975,2.0826,6.8915,2.2954,2.1908,25.7634,-14.4964,2.5036,14.5586,-31.6526,-1.8811,-5.2824,-18.3005,-2.2315,30.5506,-12.8830,11.5129,13.5870,4.8716,-5.5645,2.4001,-39.8438,13.7650,8.8422,-19.8001,18.5433,-24.0341,-9.1709,36.6549,-14.1641,-27.3090,17.1238,-10.6400,2.1025,-1.8617,-0.1731,0.6751,-13.4510,-28.5503,-1.7614,11.3363,-4.1504,2.5304,-12.3078,-41.4938,6.6008,-10.4157,-16.8642,9.5315
993.7500,18.8095,18.9644,12.9199,15.5911,15.1203,11.1778,18.4628,10.6176,13.2214,10.2155,7.8766,-0.3393,5.1012,-9.7011,-32.8010,7.1565,0.5488,5.0312,3.6554,4.1449,21.9410,-17.1586,1.6460,20.1615,-27.1745,-0.2372,-4.9291,-23.3212,-5.4236,38.0307,-22.5757,16.8832,11.9136,4.5345,-3.9124,6.7929,-33.6723,9.2900,3.2166,-10.7946,15.5362,-19.3139,-4.8569,49.1860,-14.2029,-19.1857,17.8138,-10.8068,-2.6724,-4.4929,-3.9507,-0.6378,-12.5775,-27.8403,-0.3009,-0.9848,-8.9750,3.5764,-10.7926,-40.1430,2.0066,-15.4484,-15.2217,3.3004
1000.0000,13.1722,14.1372,10.1291,9.6490,9.9798,13.6673,14.6410,2.6045,9.8075,7.1220,2.8329,-3.5932,4.5472,-10.1303,-23.2063,1.3769,-3.5583,0.1685,1.4678,2.7536,19.9918,-7.8776,3.8358,21.9722,0.9382,1.0160,-4.2540,-22.4367,-14.6343,44.7999,-32.5476,18.1807,9.8934,3.4303,-1.2316,10.9786,-16.7953,-6.7045,-4.0682,-0.8432,10.1563,-9.1287,1.1477,60.6280,-26.4851,-7.2651,17.1829,-15.0127,-4.4937,-5.7616,-7.0413,-1.9769,-13.0171,-30.2397,1.7196,-5.8257,-8.6901,7.4186,-8.2637,-31.7494,1.2782,-14.9735,-9.1642,-1.6554
1006.2500,11.7584,10.8999,4.9880,0.5884,4.9065,13.3161,7.7296,-1.8876,5.8393,2.4677,-5.5506,-7.7406,2.1028,-9.8426,-15.6064,-1.8215,-7.7972,-5.5439,-2.7023,-1.1015,19.7723,1.3296,4.2344,15.6345,28.4701,-0.2276,-6.2671,-18.0018,-16.8455,40.8099,-35.4170,14.6598,7.5562,1.5732,0.9446,13.1244,4.0112,-32.3181,-4.5027,4.2532,4.7609,-1.7465,6.0105,62.6334,-32.2918,0.4069,21.1104,-18.4033,-2.3514,-3.4188,-8.3478,-1.5427,-13.0532,-30.2415,-1.8567,-4.5188,-4.1891,10.4919,-4.9900,-15.6782,5.1180,-8.3703,-3.1049,-4.2227
1012.5000,20.1588,12.9663,0.5437,-6.5858,5.3516,13.6633,0.7808,-0.6880,3.7217,-0.8398,-11.7505,-9.5916,0.2945,-10.9099,-11.2284,-0.3294,-9.1263,-8.4968,-5.3328,-3.8368,18.8875,0.2044,0.5059,4.2229,31.9966,-2.0576,-9.9524,-17.3663,-10.7507,24.6258,-28.5451,11.5317,6.2348,0.6129,1.9133,11.7532,15.3341,-51.6872,2.2534,3.5744,4.9052,-2.4981,9.9410,51.2874,-23.3523,0.2723,31.3793,-17.6018,1.4772,1.2400,-7.5423,0.9083,-11.6690,-24.8914,-11.7280,-2.2995,-0.0502,9.2779,-1.3971,-0.0894,9.0670,-1.2285,-0.7112,-6.7532
1018.7500,30.8631,18.6768,-0.3826,-7.8830,9.6754,16.3936,-3.3596,3.4297,4.1774,-1.1372,-12.2125,-8.2360,0.8734,-14.1560,-10.1535,3.8768,-6.8951,-7.1815,-4.6826,-2.9152,15.7833,-5.5614,-3.0299,-2.3544,13.2601,-2.0054,-11.7866,-25.4493,-4.8146,7.3185,-17.4326,13.1474,6.2954,1.1067,1.4347,5.9131,8.3130,-47.5289,9.3334,0.2152,12.6713,-8.8308,13.8831,32.8788,-12.9200,-4.2456,40.6542,-15.2307,3.8691,4.9415,-5.5579,3.5276,-9.6490,-16.9285,-21.0624,-1.7086,1.2636,4.6209,1.7349,7.6111,10.1338,0.5701,-1.8201,-11.3353
1025.0000,33.5970,21.4209,1.1452,-4.6599,10.8290,18.8425,-3.9304,5.6639,5.2273,0.2064,-9.0917,-6.1133,2.8026,-19.0238,-13.6942,6.5780,-3.5883,-3.9519,-2.5583,0.4892,11.1622,-2.6116,-1.1338,2.2248,-4.4022,-0.3690,-9.7996,-36.9163,-3.4952,2.3294,-11.9687,17.5521,6.4861,2.0453,0.7985,-2.4820,-11.0117,-21.8039,11.2629,-2.6405,22.7654,-13.0751,16.9308,20.6227,-20.1649,-7.0987,39.8528,-16.4342,4.3423,6.3718,-3.5189,4.7349,-8.0565,-11.3999,-22.2686,-0.5015,2.1603,0.9413,3.7788,7.6916,9.5953,-2.8335,-3.5086,-16.3441
1031.2500,26.7709,16.9784,2.4117,-1.2317,6.0198,18.0963,0.0311,5.0750,5.1933,1.2001,-6.7276,-5.5591,4.1759,-22.9835,-22.0714,6.0845,-1.7704,-2.1244,-1.7206,3.0061,6.3881,11.4556,5.3085,13.4659,-2.3387,1.0600,-5.3242,-40.2404,-1.4534,12.2568,-17.5365,19.1780,5.7353,2.4708,2.2820,-8.6644,-26.5797,2.2970,9.2500,-4.7319,25.8970,-10.5986,16.0342,22.4038,-44.2675,-5.9437,28.7236,-22.8312,4.2163,6.2670,-2.5318,3.8876,-7.6560,-11.6723,-15.9946,3.0127,5.0127,0.5410,3.5022,6.2222,10.3322,-6.9306,-4.9446,-17.8146
1037.5000,19.6363,8.9482,2.5352,-0.1722,0.9689,14.7147,9.3089,5.2923,4.6451,1.5399,-6.4685,-5.7960,4.1027,-21.8971,-30.9350,4.2240,-1.9818,-2.8882,-3.1210,2.0603,1.1798,23.4492,9.8091,20.2612,14.2610,1.4720,-1.2527,-31.1322,6.6658,25.9996,-29.9736,15.6444,4.7559,2.5253,6.4948,-8.7378,-27.9096,3.6048,8.4689,-7.0830,17.1533,-3.3352,9.2398,32.9592,-62.6064,-2.5434,17.2665,-30.5154,4.1403,5.0461,-3.0797,1.3426,-8.2349,-16.9116,-9.5224,6.3218,7.9880,1.2941,0.5890,7.5753,12.4920,-8.1286,-7.5982,-14.1517
1043.7500,18.9099,4.5783,2.9626,-0.5984,2.5288,11.5541,20.9650,9.0147,5.3239,2.2782,-5.8443,-4.4932,3.4285,-12.8281,-35.3254,3.5332,-3.0139,-4.4905,-4.9916,-1.5487,-6.2179,20.5936,8.3461,16.3319,25.4602,1.6536,1.4601,-17.6250,16.6705,29.7552,-39.5625,10.0235,5.5070,3.2743,11.4774,-2.8539,-18.3192,-14.1821,11.7079,-8.4237,1.3778,4.6111,-0.9022,40.0482,-58.5093,1.3408,15.4314,-34.0863,3.5696,1.7010,-4.6637,-1.5808,-8.4391,-22.7752,-7.0016,5.2074,7.0395,-0.3715,-2.9719,10.1603,12.0428,-7.0377,-11.9754,-9.2349
1050.0000,19.5706,6.9592,5.5006,0.1493,10.3618,10.7485,28.9018,13.8424,7.9335,4.1737,-2.2129,-0.6698,4.2370,2.1629,-35.2648,4.4786,-3.3548,-4.2534,-4.7113,-4.1412,-15.4035,6.0676,4.0200,6.1051,19.8544,2.4180,4.4755,-10.4771,18.9127,19.5312,-40.3964,6.4107,8.3986,4.8810,14.2110,5.0199,-8.6636,-27.8193,15.6758,-6.3817,-11.4711,11.4192,-8.9498,37.3761,-39.0549,4.9651,22.1133,-32.0126,1.8254,-4.7312,-6.7391,-3.6761,-7.3596,-25.3256,-5.2952,-1.5542,1.0719,-4.8744,-4.7364,11.1899,6.6115,-6.8990,-16.4502,-8.6947
1056.2500,12.3454,11.4309,8.6574,2.0153,16.8239,10.8925,28.6934,13.7557,10.1052,5.8311,2.6868,3.7713,7.1342,14.5229,-35.3980,5.0640,-2.9044,-1.8544,-2.0800,-3.1247,-21.9461,-5.1379,2.6394,0.1483,4.2995,3.3716,9.0576,-11.7525,11.2139,3.6677,-35.3113,4.6584,10.9770,5.9754,13.2909,10.1162,-6.3485,-20.2334,14.5059,-1.1063,-15.9038,17.5694,-10.7644,30.5491,-24.1566,7.5336,27.9732,-26.4950,0.3735,-11.7519,-8.3175,-3.6964,-4.9233,-23.6499,0.5322,-9.4717,-5.0760,-8.1910,-3.2902,10.2347,-0.5164,-8.4734,-17.9149,-12.6273
1062.5000,-4.9573,10.8630,9.0199,2.2966,15.8180,8.7385,22.6082,6.2905,8.9909,5.4006,4.5934,6.0279,10.5751,15.2247,-39.0041,4.2992,-2.1584,1.0560,0.9022,0.6815,-20.9267,-2.3410,6.7364,6.1335,-6.6807,3.9868,13.8604,-15.0984,4.0985,-5.1883,-31.7748,0.9648,10.2215,5.2756,9.9442,9.7424,-11.8330,2.8301,6.5683,3.7658,-15.7982,22.1871,-6.9294,29.1486,-23.1880,7.9756,27.1654,-20.2896,1.8019,-14.3149,-8.2127,-1.3486,-2.2000,-20.4649,8.5269,-12.5673,-5.7125,-6.6046,0.1312,7.3739,-3.6709,-9.9145,-15.4526,-15.1937
1068.7500,-22.4276,4.1265,5.7150,-0.0371,9.8479,3.3220,17.5570,-3.5139,4.9183,3.2702,2.3111,5.7415,12.1678,3.6692,-42.7787,3.7397,-1.2288,3.0822,2.3631,3.7812,-12.8324,10.8603,13.7589,21.8798,-6.6072,3.9821,15.8802,-15.9733,9.1308,-1.4559,-34.2311,-6.5255,5.5587,2.8656,6.2402,4.3680,-22.2947,21.0665,-3.0511,4.3987,-19.4730,21.8400,-2.6365,34.8251,-26.8161,7.0339,23.1172,-15.0043,6.4050,-9.9409,-5.9379,1.9021,-0.5700,-19.1687,10.9858,-9.5597,-0.8369,-0.7806,2.7780,2.2384,0.0184,-10.0555,-11.2985,-11.7104
1075.0000,-28.2619,-3.4662,1.1388,-2.8097,5.5855,-2.9219,17.4510,-8.4219,0.8098,1.5244,-0.8297,4.7901,10.6164,-10.8884,-41.5556,4.8442,-0.3756,4.2057,2.4151,3.3149,-5.0094,21.9919,19.1884,36.1065,-0.1852,2.9325,14.0570,-15.9886,23.9074,9.2000,-39.8890,-14.3019,-0.0737,0.7132,4.1570,-2.0455,-33.0679,20.4336,-6.5459,1.5283,-29.5298,15.1771,-2.8973,40.3804,-25.0535,8.6358,23.0638,-11.5271,11.6624,-1.7118,-1.7751,4.6448,0.3708,-19.7089,4.9363,-4.7684,4.3814,5.1410,3.8298,-4.8020,7.1156,-9.4853,-7.5839,-4.7698
1081.2500,-22.3087,-6.0911,-0.8089,-2.3109,5.8792,-5.4026,21.2382,-6.1175,-0.4489,2.0714,-0.2793,5.0824,7.7338,-17.1978,-35.6245,6.9011,0.0385,5.6351,3.1489,0.1336,-4.8156,21.4939,20.0772,36.6874,5.3290,1.3134,11.3382,-16.4133,32.6145,15.4089,-40.9270,-16.5679,-2.5648,1.3092,5.2881,-4.1709,-37.5171,3.3040,-1.0655,-0.7419,-39.9747,5.8230,-8.7379,39.2225,-21.1358,15.1348,27.8951,-11.2550,14.0680,3.6055,2.6904,6.3785,1.8355,-19.7663,-3.9756,-4.3266,4.8995,7.2647,4.0828,-10.0863,11.6485,-9.4497,-5.1699,-1.3226
1087.5000,-13.0501,-2.6255,1.5465,2.3709,7.8272,-1.4780,26.4271,-0.8938,1.0098,4.6326,4.5989,6.7703,6.4291,-12.3844,-29.1898,7.4557,-0.4016,7.8390,5.6937,-2.8112,-11.1793,8.1797,15.3507,20.2658,7.0481,1.4595,11.6655,-13.4805,22.0647,10.1999,-31.9839,-11.9198,-0.4984,5.2140,9.7546,-0.1126,-31.5096,-18.1961,8.0297,-0.5799,-43.7907,-0.4165,-17.0470,33.6881,-23.0004,22.6893,31.3277,-14.8658,12.2951,1.9490,5.6964,7.6891,4.0371,-18.5354,-8.3076,-9.7041,0.8926,5.4673,4.5697,-9.0985,11.2728,-9.3077,-3.5373,-3.5019
1093.7500,-7.0480,3.2739,6.3943,8.0354,7.9086,6.4710,31.8606,1.7386,2.6246,7.2873,10.0626,8.3664,7.4896,-3.5830,-24.1365,5.6016,-1.4948,10.0515,8.8839,-3.6559,-14.8772,-11.4029,6.3449,-3.4700,5.8488,6.3611,15.6116,-3.4477,-3.9429,-2.0960,-16.1441,-5.6469,3.6526,10.5724,15.5325,5.9412,-19.6893,-32.9302,12.5147,-0.4792,-41.4161,-0.6721,-23.4344,32.4808,-29.7460,24.1388,28.5043,-20.7383,8.0884,-4.1402,6.8065,9.3211,5.6224,-18.0956,-7.2540,-15.6274,-3.6644,2.2865,5.3400,-3.2797,7.3083,-7.7811,-2.1291,-6.3034
1100.0000,-2.5073,8.1106,11.4661,11.8437,7.6113,13.3627,36.6663,1.2528,3.0191,9.1024,12.8588,9.1613,9.1910,0.7006,-17.5716,3.5930,-2.1626,11.4977,10.7504,-2.9326,-8.0857,-26.4093,-2.5056,-18.4506,3.7743,15.5882,19.4075,9.4563,-28.3448,-9.3403,-4.0934,-4.3483,5.5947,14.2399,18.9396,7.0541,-14.0851,-35.9743,8.8515,-3.8048,-40.0946,2.5396,-26.1334,40.0956,-30.0418,16.3831,21.2788,-26.4265,3.2937,-9.0122,6.2695,10.3438,4.5417,-20.7676,-6.2461,-15.5560,-6.7336,-0.6533,4.8755,0.5432,2.4781,-6.6627,-1.8729,-4.9193
1106.2500,5.0643,10.5951,15.0004,13.7411,10.5203,15.3580,37.1984,0.4274,2.3402,10.0916,12.7873,9.7603,8.9759,-1.8889,-8.3838,3.3928,-2.2624,11.6558,10.0866,-2.5948,6.6524,-28.1546,-5.9788,-15.8909,3.7419,23.0607,18.6594,15.1443,-37.3054,-2.6956,-5.1809,-8.7909,3.0773,14.3474,17.8407,1.2812,-21.5844,-28.0635,1.0468,-9.2163,-43.7281,4.9399,-25.7959,51.5510,-17.1618,4.7595,15.7909,-30.4366,-1.2533,-9.3305,4.6768,9.5402,1.0155,-24.6649,-7.8876,-7.7688,-9.0042,-3.5989,2.4591,-2.8351,-1.5279,-9.2202,-3.3126,-1.0629
1112.5000,10.4639,10.3919,16.0936,15.3420,16.2626,13.0090,29.7636,0.5509,1.1990,10.2969,11.7695,10.6437,6.6906,-7.5770,-3.4388,4.3681,-2.7198,10.7056,7.5521,-3.3620,18.8150,-16.5030,-2.1318,-1.5245,9.0689,22.2362,13.4004,9.3238,-30.6134,15.1509,-16.7080,-12.9306,-1.7042,12.2344,14.3558,-5.2079,-34.0245,-15.4597,-3.7200,-10.8277,-46.6788,4.6779,-23.0314,57.4757,1.1682,-2.4324,15.8517,-32.6632,-4.8308,-6.6690,2.3247,6.8411,-2.6511,-25.1554,-8.9390,2.2458,-11.0410,-7.5925,-1.5547,-11.7317,-4.3872,-15.8313,-6.2906,-0.3406
1118.7500,2.8710,8.0920,15.2674,17.1708,20.4827,10.0043,15.9634,0.5635,0.0589,9.5547,11.2558,11.2349,4.5345,-11.9383,-10.3870,4.6760,-4.0098,9.2650,4.5459,-4.6168,21.6252,-1.6469,4.8901,9.8934,19.1612,13.4873,8.0834,-1.3959,-17.8160,31.9779,-23.9350,-10.7534,-4.2610,10.8336,12.4844,-5.1005,-35.6846,-9.6626,-1.9690,-5.4358,-40.5085,2.2254,-17.9591,53.1547,14.4963,-2.9770,20.3470,-33.1652,-6.1981,-4.9158,-0.8254,3.0859,-5.1306,-20.4788,-6.7138,6.3535,-11.2860,-12.1431,-6.5809,-19.4399,-4.9864,-21.6590,-10.2811,-3.7787
1125.0000,-18.5251,5.5816,13.9979,17.2612,19.7899,7.8493,1.9987,0.1708,-0.6046,7.8356,10.7124,9.9366,3.6346,-13.8618,-26.4487,4.1438,-5.1708,7.7683,1.7448,-6.1916,18.4249,3.1838,7.9291,7.5907,26.9443,4.8526,6.9229,-7.1714,-6.8092,37.5119,-13.4530,-3.4004,-2.1149,11.7910,13.7079,1.1528,-21.0238,-19.9169,4.4317,3.0595,-24.7559,-1.0342,-11.3784,42.7974,22.1542,-1.4018,26.7935,-31.3986,-4.2284,-5.5994,-4.1253,-0.5146,-7.2407,-13.6112,-3.9172,1.8038,-7.8355,-15.0350,-11.2697,-22.3064,-3.0539,-20.3610,-13.7232,-5.9953
1131.2500,-38.7927,5.8684,14.6331,14.5919,16.1836,4.4423,-6.4632,2.4322,0.7439,6.2833,9.2532,6.1626,3.0360,-13.8652,-38.6247,4.9395,-4.2971,6.5901,-0.5050,-8.4386,16.5006,-5.7367,3.9426,-6.5508,25.4578,4.1007,9.9112,-5.2507,0.7981,33.3228,11.8507,1.9229,2.5942,13.6670,15.2015,5.2334,-1.9235,-42.7335,11.2727,6.9548,-8.9496,-3.7392,-6.1348,34.8425,31.8576,-2.5884,33.1038,-28.2587,-0.5718,-7.6429,-7.0299,-3.8583,-10.8443,-9.1746,-5.4546,-6.6214,-2.7553,-15.1506,-14.1870,-21.4715,-0.4529,-11.8764,-15.0728,-2.6781
1137.5000,-39.7070,9.9799,17.3809,10.7903,14.2645,-2.8341,-8.2565,9.6607,4.3589,5.7218,6.2354,1.4607,1.0080,-12.1897,-36.6682,7.4583,-1.5284,5.1842,-2.2662,-11.3160,17.0515,-19.0852,-3.3080,-20.8096,17.2542,10.0459,13.0805,-0.8707,5.0162,30.7436,32.8847,0.1698,4.9330,13.0608,13.0074,0.4212,5.1687,-60.7425,15.5881,2.8076,-2.6099,-4.2306,-5.1130,34.4018,47.2264,-6.2855,36.8224,-26.4284,1.0450,-9.4922,-9.3447,-7.1162,-15.4985,-8.3360,-10.8221,-10.8711,-0.6649,-13.5353,-13.9170,-18.2501,0.5166,-3.1765,-13.2569,3.7819
1143.7500,-22.4754,13.8201,18.2757,7.6350,14.7534,-13.0667,-4.9818,18.1600,7.0191,4.9045,0.8927,-2.2235,-2.5806,-9.6480,-25.2590,8.4150,0.0781,2.2954,-3.9367,-13.3891,14.3749,-23.5564,-6.8494,-23.0903,14.7446,14.0979,12.9808,1.2770,4.1847,38.8134,32.9118,-5.7386,2.3351,8.4542,7.1492,-10.3263,-2.6490,-56.0531,17.3811,-4.4553,-5.2729,-0.9985,-7.2818,39.6727,60.1061,-8.8135,35.6312,-27.1628,-0.7982,-10.3482,-10.5659,-9.1610,-17.8134,-8.5530,-14.2503,-6.6901,-3.0186,-12.1449,-10.2497,-12.9384,-1.1940,-1.3571,-8.9524,7.4799
1150.0000,-9.2448,12.0535,13.3809,5.1529,14.3618,-20.9520,2.9636,21.1179,4.9779,2.1415,-6.4673,-4.1310,-5.6994,-8.1434,-18.3600,5.0999,-2.0188,-2.3143,-5.8382,-12.8717,5.6564,-14.7609,-3.0914,-9.8380,26.9816,10.2134,9.9621,2.1642,-2.0430,53.9921,15.8495,-8.2862,-2.8123,1.8958,1.5982,-17.9822,-13.5517,-28.4885,18.3812,-7.3330,-9.2188,4.6517,-8.3093,43.6227,62.4299,-9.2935,29.3706,-27.8902,-3.5949,-10.1515,-10.2117,-8.8082,-15.7105,-8.1728,-13.4175,2.3756,-6.1991,-11.7503,-6.0356,-6.9064,-3.6929,-7.3688,-5.7685,6.3338
1156.2500,-17.2440,4.7159,3.6544,1.7263,10.6127,-22.3526,14.4809,16.2231,-1.7114,-2.4205,-13.6971,-5.1355,-7.1441,-9.3436,-23.4967,-0.3862,-6.7790,-7.2091,-8.0507,-10.2454,-2.7712,-1.1103,4.7105,10.6878,46.9480,1.4638,7.0980,4.7023,-9.2213,63.5169,3.5568,-4.0579,-5.6180,-2.7297,-0.1053,-17.5097,-15.7647,1.0397,20.2966,-3.7829,-9.5038,8.7596,-5.1470,39.9030,57.9224,-10.0159,22.0278,-24.2698,-3.4169,-8.4869,-7.9613,-5.9633,-10.9661,-7.7647,-12.6654,9.2490,-5.2252,-11.1311,-4.7127,-4.6073,-4.6115,-15.7120,-6.8128,3.5649
1162.5000,-39.0224,-1.3821,-4.0395,-2.6057,5.3473,-18.7782,24.7905,9.5203,-7.6219,-5.9397,-17.1207,-6.2811,-7.4598,-11.8562,-36.1241,-2.0894,-9.7596,-9.6534,-9.5245,-7.8108,-2.4570,5.9150,9.9173,23.7557,57.2229,-3.5080,7.0728,8.7951,-11.0598,59.5921,13.7437,2.6692,-3.3901,-2.9261,1.7017,-12.1967,-9.0200,7.6268,23.5132,1.3352,-7.9410,8.2144,-0.0996,27.7923,56.9181,-11.9122,18.5496,-16.2028,0.2126,-5.5279,-4.7669,-2.3684,-7.8377,-7.9069,-16.6861,10.1054,-0.1274,-9.5283,-7.2744,-9.3529,-4.3520,-21.0390,-11.6630,1.9022
1168.7500,-49.8827,0.8938,-3.0596,-4.9077,2.6300,-15.7178,27.8653,9.2612,-7.0957,-5.6288,-14.5248,-6.9615,-7.4731,-11.7997,-46.8431,2.8424,-7.6067,-8.1301,-8.9459,-7.1409,6.4113,2.6314,7.8401,18.3882,49.0747,-0.4242,9.5893,11.6631,-7.2885,48.0748,40.9716,5.1764,1.7919,0.0226,3.2789,-8.4139,-0.4013,-15.7784,26.1875,2.0011,-7.0661,3.6238,0.5985,12.4833,63.4759,-12.5951,19.1479,-9.8639,3.3650,-3.1511,-2.8909,-0.5045,-8.7296,-7.1098,-22.9971,7.6862,3.8635,-7.9339,-11.2387,-16.4257,-4.0538,-22.5360,-16.3459,0.6267
1175.0000,-37.2239,9.9158,4.6695,-3.7215,2.8578,-17.8788,22.0737,15.7595,-1.4547,-2.7481,-8.6227,-6.1999,-7.3609,-7.6146,-51.1387,9.7020,-2.2457,-4.5349,-6.7427,-7.6679,14.5038,-5.4415,-0.8913,-3.1291,32.9075,5.8932,11.9517,11.7579,-4.4076,41.7988,62.0385,1.5830,5.6486,2.6875,1.7499,-8.0131,6.6629,-51.0170,25.8957,-2.2810,-3.1023,-0.8896,-6.2097,1.6449,68.8762,-9.0377,19.4543,-11.0864,3.2066,-3.0058,-3.4581,-0.8226,-11.2241,-2.9898,-23.7495,8.6302,3.3143,-7.5204,-12.4328,-16.7229,-3.4519,-21.6440,-16.3836,-1.1171
1181.2500,-16.7563,16.3546,10.5924,-1.2856,2.7571,-24.6255,12.9814,21.4559,2.5464,-1.1772,-4.8828,-4.4375,-6.6271,-2.2052,-49.2489,11.6207,1.2611,-2.3477,-4.8549,-7.7293,14.4067,-10.1103,-10.4371,-24.8438,26.4364,7.1095,12.0194,9.7485,-7.2467,46.1371,60.3972,-4.0163,5.9723,2.8227,-2.3440,-8.1088,13.6513,-70.5515,22.1568,-7.5200,10.2005,-2.1318,-16.9435,-0.3631,63.6630,-2.7735,15.3982,-18.3087,1.4160,-4.6341,-5.7167,-2.1048,-11.5290,3.7009,-16.3854,15.6806,0.2549,-8.1400,-10.0061,-6.8375,-0.5575,-19.5081,-11.8713,-1.5735
1187.5000,-12.4964,13.6872,8.6654,-1.2595,0.6756,-31.2815,7.1321,20.3000,0.3620,-2.9497,-6.4329,-3.4914,-5.8758,0.1281,-40.0795,7.2717,-0.2085,-3.4799,-5.0556,-7.4354,8.9171,-7.8444,-14.3426,-29.9671,33.7165,-0.1752,9.9722,5.6920,-13.1842,53.6257,42.3149,-6.7559,3.9524,0.9391,-6.4043,-6.8263,19.0697,-61.5353,17.4703,-10.9129,31.3249,-0.7840,-24.4381,4.4529,52.2278,0.4939,7.8828,-23.3676,1.7952,-5.5043,-7.8695,-2.9291,-8.7696,9.2695,-7.5384,24.3581,-0.7610,-8.2168,-7.0952,6.2096,5.7425,-16.5164,-6.7728,0.9076
1193.7500,-30.1275,5.2501,1.6708,-4.1651,-0.6929,-33.9958,4.5952,14.8029,-5.1764,-5.8406,-11.1419,-4.7134,-6.4791,-1.3109,-22.5224,2.0939,-4.8025,-6.2732,-6.7132,-8.4183,5.5193,-1.1663,-10.3351,-15.6781,40.5757,-10.7334,8.2562,-0.8542,-16.0559,54.8144,28.2844,-5.0723,2.5191,-0.1883,-7.8296,-5.8217,16.8980,-35.7635,15.8748,-12.7714,48.8470,0.8327,-24.2954,10.0315,47.7800,-2.7523,1.8809,-20.2567,5.1210,-3.9585,-8.7516,-2.7017,-5.4373,10.8701,-5.3581,27.5066,1.1614,-7.3789,-7.1181,11.0829,11.9550,-14.2712,-4.4458,3.1450
1200.0000,-53.2691,0.6606,-1.7067,-5.5527,2.9916,-31.8668,1.3967,12.7369,-6.9642,-5.6251,-13.6960,-6.6115,-7.8744,-2.5681,-0.2940,1.7192,-7.6623,-7.0210,-7.1352,-10.8687,5.4458,4.9946,-2.0202,4.3834,32.0811,-15.3395,9.2776,-7.9027,-14.0889,50.7709,29.8266,0.3001,3.3507,1.5111,-5.6322,-7.1279,5.5450,-17.8874,19.0914,-14.1439,51.2561,1.9544,-19.1362,10.8679,57.6746,-10.2062,0.2438,-12.2425,7.0768,-2.2178,-9.1571,-2.4884,-4.7792,8.1031,-11.0242,22.5021,1.4121,-8.0145,-10.7614,4.6918,12.9901,-16.0841,-5.4163,-0.4694
1206.2500,-63.3632,4.3132,2.2316,-1.8251,11.3438,-26.9687,-3.1659,16.4196,-2.8135,-1.7241,-11.7451,-6.3083,-7.8492,-0.5721,19.1297,4.9632,-6.4177,-4.5124,-5.1234,-12.7738,1.9067,6.9117,3.8558,13.0629,10.9304,-9.3072,12.6918,-10.8370,-11.0408,51.0196,38.0990,8.2564,5.5918,5.2530,-0.4852,-9.2505,-5.5300,-22.7297,24.4849,-13.7774,39.2925,4.8131,-15.5264,6.3023,74.7703,-15.7179,1.1937,-7.8022,3.5729,-3.8280,-10.0196,-3.3429,-6.9472,2.2974,-18.2732,15.0158,-3.6836,-12.3615,-14.8378,-4.9088,7.4600,-22.7838,-7.3852,-9.6445
1212.5000,-59.8165,10.1481,8.1582,4.9164,18.1524,-21.9615,-3.7740,19.5562,2.2374,1.9173,-7.8674,-3.1722,-4.8532,2.6575,31.1523,6.3204,-2.8712,-1.2189,-2.2172,-11.8428,-10.3220,4.6394,3.8445,6.0689,-4.4647,3.6671,15.7211,-6.5565,-9.0008,59.7536,36.7024,16.1516,7.0195,8.3351,5.9701,-8.3507,-4.4022,-42.8837,26.5728,-9.9416,25.7982,12.1604,-17.7772,0.9122,85.4305,-15.4208,0.8904,-11.1389,-4.2034,-9.1456,-11.2248,-5.3877,-9.4617,-5.4373,-21.5210,13.2733,-11.9380,-19.5683,-16.0023,-7.2942,-0.9289,-31.0348,-8.6471,-16.4783
